Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730655690,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,218,0,570.0,704.6666151356409,421.2556999991648,8948.162099986803,34.0
1730655691,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,219,0,570.0,704.3403196326652,421.2556999991648,8948.162099986803,34.0
1730655692,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,220,0,570.0,703.3266249980608,421.2556999991648,8948.162099986803,34.0
1730655693,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,221,0,570.0,704.3761343872217,421.2556999991648,8948.162099986803,34.0
1730655694,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,222,0,570.0,703.3651247730705,421.2556999991648,8948.162099986803,34.0
1730655695,1,,Aggregated,0.900000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,223,0,570.0,703.2270170385415,421.2556999991648,8948.162099986803,34.0
1730655696,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,224,0,570.0,703.2426656231629,421.2556999991648,8948.162099986803,34.0
1730655697,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,225,0,570.0,705.3071151091717,421.2556999991648,8948.162099986803,34.0
1730655698,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,226,0,570.0,704.3394659271369,421.2556999991648,8948.162099986803,34.0
1730655699,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,227,0,570.0,703.8672991168258,421.2556999991648,8948.162099986803,34.0
1730655700,1,,Aggregated,1.000000,0.000000,570,660,730,790,950,1100,1700,1800,8900,8900,8900,227,0,570.0,703.8672991168258,421.2556999991648,8948.162099986803,34.0
1730655701,1,,Aggregated,1.000000,0.000000,570,660,730,790,970,1100,1700,1800,8900,8900,8900,228,0,570.0,707.1468298223376,421.2556999991648,8948.162099986803,34.0
1730655702,1,,Aggregated,1.000000,0.000000,570,670,730,800,970,1200,1700,1800,8900,8900,8900,229,0,570.0,709.6557017445247,421.2556999991648,8948.162099986803,34.0
1730655704,1,,Aggregated,0.900000,0.000000,570,670,750,810,970,1200,1700,1800,8900,8900,8900,230,0,570.0,710.9799778240773,421.2556999991648,8948.162099986803,34.0
